Instance name,  X location,  Y location,  Voltage 
core.bgc_3.lfsr_row._46__1068, 942.96, 466.48, -0.0334763
core.bgc_3.lfsr_row._38_, 942.96, 466.48, -0.0334763
core.bgc_3.lfsr_row._46_, 942.96, 466.48, -0.0334763
core.bgc_3.lfsr_row._79_, 942.96, 466.48, -0.0334763
TAP_3515, 942.96, 466.48, -0.0334763
ANTENNA_core.bgc_3.lfsr_row._38__A2, 942.96, 466.48, -0.0334763
FILLER_0_116_1667, 942.96, 466.48, -0.0334763
FILLER_0_116_1670, 942.96, 466.48, -0.0334763
FILLER_0_117_1659, 942.96, 466.48, -0.0334763
FILLER_0_118_1684, 942.96, 466.48, -0.0334763
FILLER_0_118_1686, 942.96, 466.48, -0.0334763
core.bgc_3.lfsr_row._39__1065, 942.96, 458.64, -0.0358452
core.bgc_3.lfsr_row._45__1067, 942.96, 458.64, -0.0358452
core.bgc_3.lfsr_row._39_, 942.96, 458.64, -0.0358452
core.bgc_3.lfsr_row._68_, 942.96, 458.64, -0.0358452
TAP_3460, 942.96, 458.64, -0.0358452
fanout57, 942.96, 458.64, -0.0358452
ANTENNA_core.bgc_3.lfsr_row._46__S, 942.96, 458.64, -0.0358452
ANTENNA_fanout57_I, 942.96, 458.64, -0.0358452
ANTENNA_core.bgc_3.lfsr_row._39__A2, 942.96, 458.64, -0.0358452
FILLER_0_115_1663, 942.96, 458.64, -0.0358452
FILLER_0_115_1671, 942.96, 458.64, -0.0358452
FILLER_0_115_1674, 942.96, 458.64, -0.0358452
FILLER_0_115_1678, 942.96, 458.64, -0.0358452
FILLER_0_116_1684, 942.96, 458.64, -0.0358452
FILLER_0_116_1688, 942.96, 458.64, -0.0358452
core.bgc_3.lfsr_row._45_, 942.96, 450.8, -0.0351808
core.bgc_3.lfsr_row._78_, 942.96, 450.8, -0.0351808
TAP_3405, 942.96, 450.8, -0.0351808
FILLER_0_112_1658, 942.96, 450.8, -0.0351808
FILLER_0_112_1666, 942.96, 450.8, -0.0351808
core.bgc_3.comp_row._22_, 942.96, 442.96, -0.0355996
core.bgc_3.comp_row._37_, 942.96, 442.96, -0.0355996
core.bgc_3.comp_row._49_, 942.96, 442.96, -0.0355996
core.bgc_3.comp_row._50_, 942.96, 442.96, -0.0355996
core.bgc_3.lfsr_row._63_, 942.96, 442.96, -0.0355996
TAP_3350, 942.96, 442.96, -0.0355996
ANTENNA_core.bgc_3.lfsr_row._45__S, 942.96, 442.96, -0.0355996
FILLER_0_111_1668, 942.96, 442.96, -0.0355996
FILLER_0_111_1672, 942.96, 442.96, -0.0355996
FILLER_0_112_1683, 942.96, 442.96, -0.0355996
FILLER_0_112_1687, 942.96, 442.96, -0.0355996
core.bgc_3.comp_row._48_, 942.96, 435.12, -0.0366382
core.bgc_3.comp_row._51_, 942.96, 435.12, -0.0366382
core.bgc_3.comp_row.pe1._25_, 942.96, 435.12, -0.0366382
core.bgc_3.comp_row.pe2._21_, 942.96, 435.12, -0.0366382
core.bgc_3.comp_row.pe2._25_, 942.96, 435.12, -0.0366382
TAP_3295, 942.96, 435.12, -0.0366382
FILLER_0_108_1667, 942.96, 435.12, -0.0366382
FILLER_0_108_1670, 942.96, 435.12, -0.0366382
FILLER_0_108_1672, 942.96, 435.12, -0.0366382
FILLER_0_109_1689, 942.96, 435.12, -0.0366382
FILLER_0_110_1678, 942.96, 435.12, -0.0366382
core.bgc_3.comp_row._39_, 942.96, 427.28, -0.0369361
core.bgc_3.comp_row.pe1._20_, 942.96, 427.28, -0.0369361
core.bgc_3.comp_row.pe1._21_, 942.96, 427.28, -0.0369361
core.bgc_3.comp_row.pe1._26_, 942.96, 427.28, -0.0369361
core.bgc_3.comp_row.pe1._31_, 942.96, 427.28, -0.0369361
